0,58,0.88,0,NormalCursor,90,12
0,63,1.17,0,NormalCursor,90,12
0,71,1.05,0,NormalCursor,90,12
0,31,1.47,0,NormalCursor,90,12
0,83,2.98,1,NormalCursor,90,12
0,6,1.23,0,NormalCursor,90,12
0,25,1.34,0,NormalCursor,90,12
0,10,0.78,0,BubbleCursor,60,12
0,50,1.48,0,BubbleCursor,60,12
0,49,1.9,0,BubbleCursor,60,12
0,5,0.98,0,BubbleCursor,60,12
0,3,1.06,0,BubbleCursor,60,12
0,11,1.27,0,BubbleCursor,60,12
0,24,0.83,0,BubbleCursor,60,12
0,54,1.01,0,BubbleCursor,60,12
0,26,0.86,0,BubbleCursor,60,12
0,53,1.21,0,BubbleCursor,60,12
1,10,1.1,0,BubbleCursor,60,12
1,50,1.05,0,BubbleCursor,60,12
1,49,1.44,0,BubbleCursor,60,12
1,5,0.87,0,BubbleCursor,60,12
1,3,0.82,0,BubbleCursor,60,12
1,11,0.91,0,BubbleCursor,60,12
1,24,1.0,0,BubbleCursor,60,12
1,54,0.89,0,BubbleCursor,60,12
1,26,0.75,0,BubbleCursor,60,12
1,53,1.1,0,BubbleCursor,60,12
1,58,0.83,0,NormalCursor,90,18
1,35,0.69,0,NormalCursor,90,18
1,43,1.02,0,NormalCursor,90,18
1,61,1.11,0,NormalCursor,90,18
1,62,0.93,0,NormalCursor,90,18
1,10,1.18,0,NormalCursor,90,18
1,67,1.07,0,NormalCursor,90,18
1,38,1.12,0,NormalCursor,90,18
1,42,1.13,0,NormalCursor,90,18
1,85,1.19,0,NormalCursor,90,18
1,7,1.54,0,NormalCursor,30,6
1,18,1.82,0,NormalCursor,30,6
1,1,1.86,0,NormalCursor,30,6
1,17,2.05,0,NormalCursor,30,6
1,20,1.88,0,NormalCursor,30,6
1,13,1.51,0,NormalCursor,30,6
1,24,1.56,0,NormalCursor,30,6
1,3,2.02,0,NormalCursor,30,6
1,6,1.29,0,NormalCursor,30,6
1,23,1.45,0,NormalCursor,30,6
1,11,1.73,0,RopeCursor,90,6
1,62,1.35,0,RopeCursor,90,6
1,31,1.1,0,RopeCursor,90,6
1,75,1.42,0,RopeCursor,90,6
1,55,1.12,0,RopeCursor,90,6
1,27,2.08,0,RopeCursor,90,6
1,83,1.63,0,RopeCursor,90,6
1,8,1.02,0,RopeCursor,90,6
1,10,1.21,0,RopeCursor,90,6
1,12,1.55,0,RopeCursor,90,6
1,23,0.91,0,BubbleCursor,30,18
1,10,1.0,0,BubbleCursor,30,18
1,21,0.92,0,BubbleCursor,30,18
1,15,0.81,0,BubbleCursor,30,18
1,3,0.96,0,BubbleCursor,30,18
1,2,0.7,0,BubbleCursor,30,18
1,6,0.8,0,BubbleCursor,30,18
1,12,0.91,0,BubbleCursor,30,18
1,5,1.59,0,BubbleCursor,30,18
1,9,0.88,0,BubbleCursor,30,18
1,24,0.89,0,RopeCursor,60,6
1,33,0.93,0,RopeCursor,60,6
1,28,0.96,0,RopeCursor,60,6
1,4,2.08,0,RopeCursor,60,6
1,20,1.33,0,RopeCursor,60,6
1,17,2.64,0,RopeCursor,60,6
1,15,1.58,0,RopeCursor,60,6
1,26,2.04,0,RopeCursor,60,6
1,49,1.15,0,RopeCursor,60,6
1,53,1.23,0,RopeCursor,60,6
1,23,0.91,0,NormalCursor,30,18
1,10,1.08,0,NormalCursor,30,18
1,21,1.12,0,NormalCursor,30,18
1,15,1.16,0,NormalCursor,30,18
1,3,1.22,0,NormalCursor,30,18
1,2,0.85,0,NormalCursor,30,18
1,6,0.97,0,NormalCursor,30,18
1,12,1.22,0,NormalCursor,30,18
1,5,1.49,0,NormalCursor,30,18
1,9,1.04,0,NormalCursor,30,18
1,50,1.2,0,NormalCursor,90,12
1,56,1.55,0,NormalCursor,90,12
1,26,1.62,0,NormalCursor,90,12
1,58,1.29,0,NormalCursor,90,12
1,63,1.13,0,NormalCursor,90,12
1,71,1.57,0,NormalCursor,90,12
1,31,1.63,0,NormalCursor,90,12
1,83,1.48,0,NormalCursor,90,12
1,6,0.79,0,NormalCursor,90,12
1,25,1.6,0,NormalCursor,90,12
1,11,0.78,0,BubbleCursor,60,18
1,17,1.96,0,BubbleCursor,60,18
1,53,0.88,0,BubbleCursor,60,18
1,32,2.48,1,BubbleCursor,60,18
1,49,1.05,0,BubbleCursor,60,18
1,41,0.68,0,BubbleCursor,60,18
1,16,1.09,0,BubbleCursor,60,18
1,28,0.85,0,BubbleCursor,60,18
1,43,0.72,0,BubbleCursor,60,18
1,59,0.97,0,BubbleCursor,60,18
1,10,0.77,0,RopeCursor,60,12
1,50,1.11,0,RopeCursor,60,12
1,49,0.98,0,RopeCursor,60,12
1,5,0.96,0,RopeCursor,60,12
1,3,0.81,0,RopeCursor,60,12
1,11,2.26,1,RopeCursor,60,12
